realDate,iNSA,iSeasonality,iSA,iMonth,cNSA,cSeasonality,cSA,cMonth,year,date,week,avgSeasonality
07/04/2009,585963,102.3,573000,592500,6175227,100.5,6145000,6444000,2009,07/04/2014,27,102.0479166667
07/11/2009,677038,124,546000,580250,6258240,102,6136000,6346750,2009,07/11/2014,28,122.8708333333
07/18/2009,590730,105.5,560000,568250,6105329,99.8,6118000,6254250,2009,07/18/2014,29,115.3395833333
07/25/2009,516351,87.9,587000,566500,6021088,97.8,6157000,6139000,2009,07/25/2014,30,101.0583333333
08/01/2009,470988,84.8,555000,562000,5897272,96.5,6111000,6130500,2009,08/01/2014,31,93.5145833333
08/08/2009,486586,87.6,555000,564250,5809704,95.4,6090000,6119000,2009,08/08/2014,32,92.3583333333
08/15/2009,461780,82.1,562000,564750,5683164,94.6,6008000,6091500,2009,08/15/2014,33,83.7666666667
08/22/2009,460998,82.3,560000,558000,5623445,92.8,6060000,6067250,2009,08/22/2014,34,79.9625
08/29/2009,460525,81.7,564000,560250,5438521,91.1,5970000,6032000,2009,08/29/2014,35,77.5104166667
09/05/2009,470079,84.3,558000,561000,5301307,87.2,6079000,6029250,2009,09/05/2014,36,77.93125
09/12/2009,414557,76.5,542000,556000,5224957,87,6006000,6028750,2009,09/12/2014,37,75.3979166667
09/19/2009,441311,82.3,536000,550000,5074784,85.4,5942000,5999250,2009,09/19/2014,38,79.9854166667
09/26/2009,449620,81.2,554000,547500,5019227,84.9,5912000,5984750,2009,09/26/2014,39,78.0541666667
10/03/2009,456233,85.6,533000,541250,4956333,84,5900000,5940000,2009,10/03/2014,40,81.9541666667
10/10/2009,513852,100.6,511000,533500,4919102,84.4,5828000,5895500,2009,10/10/2014,41,93.88125
10/17/2009,464985,87.5,531000,532250,4987516,86.8,5746000,5846500,2009,10/17/2014,42,83.7458333333
10/24/2009,499374,94.2,530000,526250,4934724,86.5,5705000,5794750,2009,10/24/2014,43,89.5875
10/31/2009,487714,93.5,522000,523500,4965336,87.9,5649000,5732000,2009,10/31/2014,44,91.0604166667
11/07/2009,537230,104.9,512000,523750,4888630,87.8,5568000,5667000,2009,11/07/2014,45,101.4520833333
11/14/2009,479350,94.6,507000,517750,5084817,93.1,5462000,5596000,2009,11/14/2014,46,95.6854166667
11/21/2009,547022,113.4,482000,505750,4802559,87.5,5489000,5542000,2009,11/21/2014,47,108.5583333333
11/28/2009,462090,97.3,475000,494000,5402723,101.5,5323000,5460500,2009,11/28/2014,48,96.8895833333
12/05/2009,673097,135.5,497000,490250,5193809,98.2,5289000,5390750,2009,12/05/2014,49,128.0395833333
12/12/2009,561655,112.8,498000,488000,5346238,103,5191000,5323000,2009,12/12/2014,50,120.1020833333
12/19/2009,571378,119.3,479000,487250,5089577,99.8,5100000,5225750,2009,12/19/2014,51,118.83125
12/26/2009,561852,120.1,468000,485500,5485710,110,4987000,5141750,2009,12/26/2014,52,135.4645833333
01/02/2010,651215,141.5,460000,476250,6014881,123.3,4878000,5039000,2010,01/02/2014,1,148.5
01/09/2010,825891,174.2,474000,470250,5791336,118.1,4904000,4967250,2010,01/09/2014,2,180.9125
01/16/2010,659173,128.6,513000,478750,5602811,116.2,4822000,4897750,2010,01/16/2014,3,154.50625
01/23/2010,507651,107.7,471000,479500,5683672,116.7,4870000,4868500,2010,01/23/2014,4,121.3145833333
01/30/2010,538617,109.2,493000,487750,5683482,118.2,4808000,4851000,2010,01/30/2014,5,117.7895833333
02/06/2010,512463,110.3,465000,485500,5597271,115.5,4846000,4836500,2010,02/06/2014,6,118.0770833333
02/13/2010,482078,99.1,486000,478750,5546388,114.8,4831000,4838750,2010,02/13/2014,7,107.6958333333
02/20/2010,458160,91.7,500000,486000,5596737,117.3,4771000,4814000,2010,02/20/2014,8,99.5791666667
02/27/2010,474662,97.7,486000,484250,5544103,116.5,4759000,4801750,2010,02/27/2014,9,98.6265306122
03/06/2010,462679,98.6,469000,485250,5405031,113.2,4775000,4784000,2010,03/06/2014,10,100.6916666667
03/13/2010,439061,92.4,475000,482500,5357581,112.8,4750000,4763750,2010,03/13/2014,11,94.76875
03/20/2010,413067,88.2,468000,474500,5207496,109.5,4756000,4760000,2010,03/20/2014,12,90.3145833333
03/27/2010,412710,90.2,458000,467500,5055002,108.5,4659000,4735000,2010,03/27/2014,13,87.2958333333
04/03/2010,421130,88.5,476000,469250,4987473,104.9,4755000,4730000,2010,04/03/2014,14,90.8916666667
04/10/2010,514136,108.4,474000,469000,4931238,104.2,4732000,4725500,2010,04/10/2014,15,100.3458333333
04/17/2010,436814,93.5,467000,468750,4796318,101.6,4721000,4716750,2010,04/17/2014,16,91.0125
04/24/2010,429196,95.3,450000,466750,4671227,99.6,4690000,4724500,2010,04/24/2014,17,88.7520833333
05/01/2010,399350,88.7,450000,460250,4549602,97.1,4685000,4707000,2010,05/01/2014,18,85.18125
05/08/2010,414327,92,450000,454250,4471786,95.2,4697000,4698250,2010,05/08/2014,19,88.0708333333
05/15/2010,414572,87.4,474000,456000,4411435,94.3,4678000,4687500,2010,05/15/2014,20,83.71875
05/22/2010,410778,89.1,461000,458750,4380562,92.9,4715000,4693750,2010,05/22/2014,21,83.2770833333
05/29/2010,418873,91.8,456000,460250,4202202,92.3,4553000,4660750,2010,05/29/2014,22,80.88125
06/05/2010,398864,87,458000,462250,4319021,93.7,4609000,4638750,2010,06/05/2014,23,84.76875
06/12/2010,448305,96.1,466000,460250,4306402,93.7,4596000,4618250,2010,06/12/2014,24,89.4979166667
06/19/2010,427080,94.5,452000,458000,4328074,93.9,4609000,4591750,2010,06/19/2014,25,88.6270833333
06/26/2010,444712,95.9,464000,460000,4309375,96.2,4480000,4573500,2010,06/26/2014,26,90.2958333333
07/03/2010,470366,103.6,454000,459000,4384591,95.1,4611000,4574000,2010,07/03/2014,27,102.0479166667
07/10/2010,515991,117.7,438000,452000,4562782,102,4473000,4543250,2010,07/10/2014,28,122.8708333333
07/17/2010,502065,109.5,459000,453750,4554316,100.3,4541000,4526250,2010,07/17/2014,29,115.3395833333
07/24/2010,413679,89.1,464000,453750,4438886,98.2,4520000,4536250,2010,07/24/2014,30,101.0583333333
07/31/2010,402140,84.8,474000,458750,4333445,97,4467000,4500250,2010,07/31/2014,31,93.5145833333
08/07/2010,425471,87.9,484000,470250,4281074,95.8,4469000,4499250,2010,08/07/2014,32,92.3583333333
08/14/2010,405484,83.5,486000,477000,4219639,95.2,4432000,4472000,2010,08/14/2014,33,83.7666666667
08/21/2010,384955,83,464000,477000,4125414,93.2,4426000,4448500,2010,08/21/2014,34,79.9625
08/28/2010,383135,82.1,467000,475250,4138965,91.8,4509000,4459000,2010,08/28/2014,35,77.5104166667
09/04/2010,381863,84,455000,468000,3933895,87.6,4491000,4464500,2010,09/04/2014,36,77.93125
09/11/2010,341791,77,444000,457500,3930908,87.7,4482000,4477000,2010,09/11/2014,37,75.3979166667
09/18/2010,382341,83.2,460000,456500,3810921,85.8,4442000,4481000,2010,09/18/2014,38,79.9854166667
09/25/2010,372551,81.3,458000,454250,3779910,85.4,4426000,4460250,2010,09/25/2014,39,78.0541666667
10/02/2010,373681,83.7,446000,452000,3705947,84.4,4391000,4435250,2010,10/02/2014,40,81.9541666667
10/09/2010,462667,101.2,457000,455250,3715967,84.5,4398000,4414250,2010,10/09/2014,41,93.88125
10/16/2010,394016,89,443000,451000,3769438,86.9,4338000,4388250,2010,10/16/2014,42,83.7458333333
10/23/2010,408489,94.4,433000,444750,3759365,86.6,4341000,4367000,2010,10/23/2014,43,89.5875
10/30/2010,421097,93,453000,446500,3783097,87.8,4309000,4346500,2010,10/30/2014,44,91.0604166667
11/06/2010,452657,103.9,436000,441250,3735938,88.2,4236000,4306000,2010,11/06/2014,45,101.4520833333
11/13/2010,409548,94.3,434000,439000,3871043,92.6,4180000,4266500,2010,11/13/2014,46,95.6854166667
11/20/2010,464817,113.3,410000,433250,3665787,86.3,4248000,4243250,2010,11/20/2014,47,108.5583333333
11/27/2010,412922,94.9,435000,428750,4216488,101.9,4138000,4200500,2010,11/27/2014,48,96.8895833333
12/04/2010,585711,136,431000,427500,4062531,97.9,4150000,4179000,2010,12/04/2014,49,128.0395833333
12/11/2010,491776,115,428000,426000,4179504,102.5,4078000,4153500,2010,12/11/2014,50,120.1020833333
12/18/2010,495548,116.4,426000,430000,4116684,100.1,4113000,4119750,2010,12/18/2014,51,118.83125
12/25/2010,525710,129.4,406000,422750,4415512,107.2,4119000,4115000,2010,12/25/2014,52,135.4645833333
01/01/2011,578904,138.5,418000,419500,4790155,122.4,3914000,4056000,2011,01/01/2014,1,148.5
01/08/2011,773499,176,439000,422250,4652805,118.3,3933000,4019750,2011,01/08/2014,2,180.9125
01/15/2011,549688,128.3,428000,422750,4614149,115.5,3995000,3990250,2011,01/15/2014,3,154.50625
01/22/2011,485950,108.5,448000,433250,4632950,117.4,3946000,3947000,2011,01/22/2014,4,121.3145833333
01/29/2011,464775,110.9,419000,433500,4605543,117.9,3906000,3945000,2011,01/29/2014,5,117.7895833333
02/05/2011,440706,109.1,404000,424750,4575640,115.8,3951000,3949500,2011,02/05/2014,6,118.0770833333
02/12/2011,424400,99.9,425000,424000,4587740,118.7,3865000,3917000,2011,02/12/2014,7,107.6958333333
02/19/2011,380985,95.9,397000,411250,4344862,112.9,3848000,3892500,2011,02/19/2014,8,99.5791666667
02/26/2011,353797,90.9,389000,403750,4460146,116.4,3832000,3874000,2011,02/26/2014,9,98.6265306122
03/05/2011,407299,98.3,414000,406250,4296805,113.1,3799000,3836000,2011,03/05/2014,10,100.6916666667
03/12/2011,371721,92.1,404000,401000,4277092,112.7,3795000,3818500,2011,03/12/2014,11,94.76875
03/19/2011,354457,87.2,406000,403250,4131066,109.6,3769000,3798750,2011,03/19/2014,12,90.3145833333
03/26/2011,357457,90,397000,405250,4085667,108.4,3769000,3783000,2011,03/26/2014,13,87.2958333333
04/02/2011,353817,89.8,394000,400250,3943591,105.1,3752000,3771250,2011,04/02/2014,14,90.8916666667
04/09/2011,448029,108.7,412000,402250,3893218,103.9,3747000,3759250,2011,04/09/2014,15,100.3458333333
04/16/2011,381834,94.4,404000,401750,3783787,101.8,3717000,3746250,2011,04/16/2014,16,91.0125
04/23/2011,387867,91.7,423000,408250,3769810,99.5,3789000,3751250,2011,04/23/2014,17,88.7520833333
04/30/2011,415974,88.8,468000,426750,3723271,97.5,3819000,3768000,2011,04/30/2014,18,85.18125
05/07/2011,397737,92.4,430000,431250,3586266,95,3775000,3775000,2011,05/07/2014,19,88.0708333333
05/14/2011,361573,87.6,413000,433500,3549972,94.2,3769000,3788000,2011,05/14/2014,20,83.71875
05/21/2011,376632,89.1,423000,433500,3510507,93,3775000,3784500,2011,05/21/2014,21,83.2770833333
05/28/2011,381497,91.8,416000,420500,3426345,92,3724000,3760750,2011,05/28/2014,22,80.88125
06/04/2011,366816,86.6,424000,419000,3491359,93.6,3730000,3749500,2011,06/04/2014,23,84.76875
06/11/2011,400608,97.3,412000,418750,3491533,93.5,3734000,3740750,2011,06/11/2014,24,89.4979166667
06/18/2011,394286,94.9,415000,416750,3511416,94,3736000,3731000,2011,06/18/2014,25,88.6270833333
06/25/2011,406633,96.6,421000,418000,3555831,95.4,3727000,3731750,2011,06/25/2014,26,90.2958333333
07/02/2011,425640,101.5,419000,416750,3534925,95.1,3717000,3728500,2011,07/02/2014,27,102.0479166667
07/09/2011,473963,115.8,409000,416000,3783316,102.1,3706000,3721500,2011,07/09/2014,28,122.8708333333
07/16/2011,470086,113.6,414000,415750,3752532,100.7,3726000,3719000,2011,07/16/2014,29,115.3395833333
07/23/2011,369207,90.6,408000,412500,3680729,98.5,3737000,3721500,2011,07/23/2014,30,101.0583333333
07/30/2011,341103,84.6,403000,408500,3580433,97.4,3676000,3711250,2011,07/30/2014,31,93.5145833333
08/06/2011,354408,87.6,405000,407500,3553649,95.9,3706000,3711250,2011,08/06/2014,32,92.3583333333
08/13/2011,346014,84.5,409000,406250,3557586,95.7,3717000,3709000,2011,08/13/2014,33,83.7666666667
08/20/2011,344870,83.3,414000,407750,3473182,93.6,3711000,3702500,2011,08/20/2014,34,79.9625
08/27/2011,336761,82.5,408000,409000,3436188,92.4,3719000,3713250,2011,08/27/2014,35,77.5104166667
09/03/2011,348582,83.5,417000,412000,3293105,87.8,3751000,3724500,2011,09/03/2014,36,77.93125
09/10/2011,328868,77,427000,416500,3306720,88.2,3749000,3732500,2011,09/10/2014,37,75.3979166667
09/17/2011,353820,84.2,420000,418000,3207559,86,3730000,3737250,2011,09/17/2014,38,79.9854166667
09/24/2011,328073,81,405000,417250,3165909,85.8,3690000,3730000,2011,09/24/2014,39,78.0541666667
10/01/2011,332394,82.3,404000,414000,3113245,84.7,3676000,3711250,2011,10/01/2014,40,81.9541666667
10/08/2011,405906,100.4,404000,408250,3133644,84.4,3713000,3702250,2011,10/08/2014,41,93.88125
10/15/2011,357562,91.5,391000,401000,3196554,86.8,3683000,3690500,2011,10/15/2014,42,83.7458333333
10/22/2011,377156,94.2,400000,399750,3199527,86.8,3686000,3689500,2011,10/22/2014,43,89.5875
10/29/2011,369647,93.1,397000,398000,3210417,87.6,3665000,3686750,2011,10/29/2014,44,91.0604166667
11/05/2011,402532,102.6,392000,395000,3177477,88.5,3590000,3656000,2011,11/05/2014,45,101.4520833333
11/12/2011,363016,94.4,385000,393500,3374259,92.3,3656000,3649250,2011,11/12/2014,46,95.6854166667
11/19/2011,440157,113.8,387000,390250,3167053,85.1,3722000,3658250,2011,11/19/2014,47,108.5583333333
11/26/2011,372640,93.3,399000,390750,3696154,102.2,3617000,3646250,2011,11/26/2014,48,96.8895833333
12/03/2011,528793,135.6,390000,390250,3540663,98,3613000,3652000,2011,12/03/2014,49,128.0395833333
12/10/2011,435863,118.2,369000,386250,3628343,102,3557000,3627250,2011,12/10/2014,50,120.1020833333
12/17/2011,421103,114.3,368000,381500,3613414,100.7,3588000,3593750,2011,12/17/2014,51,118.83125
12/24/2011,497689,128.4,388000,378750,3779025,104.9,3603000,3590250,2011,12/24/2014,52,135.4645833333
12/31/2011,540057,141.9,381000,376500,4161063,115.8,3593000,3585250,2011,12/31/2014,1,148.5
01/07/2012,646219,163.2,396000,383250,4109127,119.2,3447000,3557750,2012,01/07/2014,2,180.9125
01/14/2012,525422,140.4,374000,384750,4069651,115.1,3536000,3544750,2012,01/14/2014,3,154.50625
01/21/2012,416880,108.6,384000,383750,4058236,118.1,3436000,3503000,2012,01/21/2014,4,121.3145833333
01/28/2012,422287,114.2,370000,381000,4097013,117.7,3481000,3475000,2012,01/28/2014,5,117.7895833333
02/04/2012,401365,108.7,369000,374250,3984889,116.4,3423000,3469000,2012,02/04/2014,6,118.0770833333
02/11/2012,365014,101.2,361000,371000,4010489,117.9,3402000,3435500,2012,02/11/2014,7,107.6958333333
02/18/2012,346659,96.3,360000,365000,3882527,113.5,3421000,3431750,2012,02/18/2014,8,99.5791666667
02/25/2012,334242,89.8,372000,365500,3988890,116.5,3424000,3417500,2012,02/25/2014,9,98.6265306122
03/03/2012,368433,98.5,374000,366750,3862329,113.5,3403000,3412500,2012,03/03/2014,10,100.6916666667
03/10/2012,340102,92.5,368000,368500,3815580,112.8,3383000,3407750,2012,03/10/2014,11,94.76875
03/17/2012,319498,87.1,367000,370250,3699473,109.9,3366000,3394000,2012,03/17/2014,12,90.3145833333
03/24/2012,323373,90,359000,367000,3636712,108.6,3349000,3375250,2012,03/24/2014,13,87.2958333333
03/31/2012,315714,88.4,357000,362750,3470104,105.5,3289000,3346750,2012,03/31/2014,14,90.8916666667
04/07/2012,390064,102.7,380000,365750,3448040,103.8,3322000,3331500,2012,04/07/2014,15,100.3458333333
04/14/2012,370482,97.2,381000,369250,3425138,102.3,3348000,3327000,2012,04/14/2014,16,91.0125
04/21/2012,370632,96,386000,376000,3292783,99.5,3309000,3317000,2012,04/21/2014,17,88.7520833333
04/28/2012,333476,89.2,374000,380250,3210670,97.9,3280000,3314750,2012,04/28/2014,18,85.18125
05/05/2012,341080,92.2,370000,377750,3150177,95.1,3312000,3312250,2012,05/05/2014,19,88.0708333333
05/12/2012,325094,88.5,367000,374250,3124324,94.1,3320000,3305250,2012,05/12/2014,20,83.71875
05/19/2012,330427,88.8,372000,370750,3060148,93.3,3280000,3298000,2012,05/19/2014,21,83.2770833333
05/26/2012,346260,91.6,378000,371750,3062538,91.8,3336000,3312000,2012,05/26/2014,22,80.88125
06/02/2012,324385,85.8,378000,373750,3091216,93.3,3313000,3312250,2012,06/02/2014,23,84.76875
06/09/2012,376610,98.5,382000,377500,3101927,93.3,3325000,3313500,2012,06/09/2014,24,89.4979166667
06/16/2012,364548,95.2,383000,380250,3113846,94.1,3309000,3320750,2012,06/16/2014,25,88.6270833333
06/23/2012,370521,97.3,381000,381000,3145031,94.5,3328000,3318750,2012,06/23/2014,26,90.2958333333
06/30/2012,369826,99.1,373000,379750,3112199,94.4,3297000,3314750,2012,06/30/2014,27,102.0479166667
07/07/2012,442192,123,360000,374250,3360067,102.2,3288000,3305500,2012,07/07/2014,28,122.8708333333
07/14/2012,455260,118.6,384000,374500,3336728,101.4,3291000,3301000,2012,07/14/2014,29,115.3395833333
07/21/2012,340780,94.3,361000,369500,3246888,98.7,3290000,3291500,2012,07/21/2014,30,101.0583333333
07/28/2012,312931,84.4,371000,369000,3242883,98,3309000,3294500,2012,07/28/2014,31,93.5145833333
08/04/2012,320219,86.7,369000,371250,3180011,96.1,3309000,3299750,2012,08/04/2014,32,92.3583333333
08/11/2012,317680,85.4,372000,368250,3167174,96.2,3292000,3300000,2012,08/11/2014,33,83.7666666667
08/18/2012,311857,83.3,374000,371500,3117558,94.1,3313000,3305750,2012,08/18/2014,34,79.9625
08/25/2012,312542,83,377000,373000,3085324,93,3318000,3308000,2012,08/25/2014,35,77.5104166667
09/01/2012,309537,82.7,374000,374250,2930825,88,3330000,3313250,2012,09/01/2014,36,77.93125
09/08/2012,299729,76,394000,379750,2927923,88.7,3301000,3315500,2012,09/08/2014,37,75.3979166667
09/15/2012,330454,85.5,386000,382750,2841521,86.1,3300000,3312250,2012,09/15/2014,38,79.9854166667
09/22/2012,303685,80.7,376000,382500,2822093,86.1,3278000,3302250,2012,09/22/2014,39,78.0541666667
09/29/2012,301046,80.5,374000,382500,2786146,84.9,3282000,3290250,2012,09/29/2014,40,81.9541666667
10/06/2012,329925,96.2,343000,369750,2754663,84.4,3264000,3281000,2012,10/06/2014,41,93.88125
10/13/2012,362730,95.7,379000,368000,2816677,86.1,3271000,3273750,2012,10/13/2014,42,83.7458333333
10/20/2012,345227,93.3,370000,366500,2838463,87.1,3259000,3269000,2012,10/20/2014,43,89.5875
10/27/2012,339924,93.5,364000,364000,2784503,87.1,3197000,3247750,2012,10/27/2014,44,91.0604166667
11/03/2012,361823,99.2,365000,369500,2964164,88.5,3349000,3269000,2012,11/03/2014,45,101.4520833333
11/10/2012,478551,107.2,446000,386250,2946437,88.5,3329000,3283500,2012,11/10/2014,46,95.6854166667
11/17/2012,403636,99.3,406000,395250,2836478,85.7,3310000,3296250,2012,11/17/2014,47,108.5583333333
11/24/2012,358865,91,394000,402750,3316536,102.1,3248000,3309000,2012,11/24/2014,48,96.8895833333
12/01/2012,500163,132,379000,406250,3175601,98.5,3224000,3277750,2012,12/01/2014,49,128.0395833333
12/08/2012,429191,125.2,343000,380500,3245480,100.6,3226000,3252000,2012,12/08/2014,50,120.1020833333
12/15/2012,401431,112.2,358000,368500,3255119,102.1,3188000,3221500,2012,12/15/2014,51,118.83125
12/22/2012,457584,125.3,365000,361250,3285394,101.5,3237000,3218750,2012,12/22/2014,52,135.4645833333
12/29/2012,490126,132.9,369000,358750,3730872,117.7,3170000,3205250,2012,12/29/2014,1,148.5
01/05/2013,557424,148.8,375000,366750,3868120,121.5,3184000,3194750,2013,01/05/2014,1,148.5
01/12/2013,558047,158.8,351000,365000,3707375,118.2,3137000,3182000,2013,01/12/2014,2,180.9125
01/19/2013,437360,126.2,347000,360500,3671018,115.7,3173000,3166000,2013,01/19/2014,3,154.50625
01/26/2013,369567,101.5,364000,359250,3736830,117.5,3180000,3168500,2013,01/26/2014,4,121.3145833333
02/02/2013,388708,108.9,357000,354750,3661840,117.4,3119000,3152250,2013,02/02/2014,5,117.7895833333
02/09/2013,361759,103.8,349000,354250,3663619,116.7,3139000,3152750,2013,02/09/2014,6,118.0770833333
02/16/2013,351087,97.5,360000,357500,3531404,114.3,3090000,3132000,2013,02/16/2014,7,107.6958333333
02/23/2013,310512,89.1,348000,353500,3606019,116.7,3090000,3109500,2013,02/23/2014,8,99.5791666667
03/02/2013,335794,98.3,342000,349750,3495559,114.4,3056000,3093750,2013,03/02/2014,9,98.6265306122
03/09/2013,317661,93.9,338000,347000,3453312,112.7,3064000,3075000,2013,03/09/2014,10,100.6916666667
03/16/2013,301471,87.8,343000,342750,3394036,110.8,3063000,3068250,2013,03/16/2014,11,94.76875
03/23/2013,316133,89.3,354000,344250,3344342,108.8,3074000,3064250,2013,03/23/2014,12,90.3145833333
03/30/2013,317494,84.6,375000,352500,3286211,106.4,3089000,3072500,2013,03/30/2014,13,87.2958333333
04/06/2013,356935,102.7,348000,355000,3195675,103.9,3076000,3075500,2013,04/06/2014,14,90.8916666667
04/13/2013,359415,101.9,353000,357500,3096325,102.8,3012000,3062750,2013,04/13/2014,15,100.3458333333
04/20/2013,326264,95.2,343000,354750,3020992,99.9,3024000,3050250,2013,04/20/2014,16,91.0125
04/27/2013,301622,90.8,332000,344000,2963249,98.4,3011000,3030750,2013,04/27/2014,17,88.7520833333
05/04/2013,301602,90.9,332000,340000,2883832,95.6,3017000,3016000,2013,05/04/2014,18,85.18125
05/11/2013,320253,90.1,355000,340500,2769495,94.1,2943000,2998750,2013,05/11/2014,19,88.0708333333
